,year,player,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
984,2009,dajuan summers,SF,79.25,243.0,27.2,0.066,84.75,106.5,,,29.5,34.5,10.94,,3.17,15.0,106.9%,,136.0,141.0
985,2009,jermaine taylor,SG,75.5,207.4,25.6,0.058,80.75,101.0,,,34.0,37.5,11.54,,3.32,16.0,107.0%,,135.0,138.5
986,2009,jeff teague,PG,72.25,175.2,23.6,0.045,79.5,98.5,,,30.5,36.5,11.05,,3.18,13.0,110.0%,,129.0,135.0
987,2009,hasheem thabeet,C,85.25,267.2,25.8,0.067,90.25,113.0,,,,,,,,,105.9%,,,
988,2009,terrence williams,SG-SF,77.0,213.2,25.3,0.051,81.0,103.5,,,30.5,37.0,11.15,,3.18,9.0,105.2%,,134.0,140.5
989,2009,sam young,SF-SG,77.25,222.8,26.2,0.049,82.75,105.5,,,27.5,33.0,11.47,,3.45,,107.1%,,133.0,138.5
990,2008,joe alexander,SF-PF,79.25,220.0,24.6,0.058,83.5,106.0,,,32.5,38.5,11.33,,2.99,24.0,105.4%,,138.5,144.5
991,2008,darrell arthur,PF,79.5,216.0,24.0,0.073,82.75,107.0,,,28.5,30.0,12.18,,3.14,12.0,104.1%,,135.5,137.0
992,2008,dj augustin,PG,70.0,171.5,24.6,0.081,75.5,94.5,,,28.5,35.0,11.27,,3.07,2.0,107.9%,,123.0,129.5
993,2008,jerryd bayless,PG-SG,73.75,204.0,26.4,0.047,75.5,97.0,,,31.0,38.0,11.26,,3.07,10.0,102.4%,,128.0,135.0
994,2008,michael beasley,PF-SF,79.0,239.0,26.9,0.077,84.25,107.0,,,30.0,35.0,11.06,,3.24,19.0,106.6%,,137.0,142.0
995,2008,ramel bradley,PG-SG,73.25,184.0,24.1,0.057,77.0,98.0,,,24.5,29.5,10.68,,3.24,9.0,105.1%,,122.5,127.5
996,2008,tyrone brazelton,PG,70.0,166.0,23.8,0.081,73.75,94.0,,,30.0,34.0,11.59,,3.25,8.0,105.4%,,124.0,128.0
997,2008,takais brown,PF,79.25,252.0,28.2,0.092,82.0,106.0,,,29.0,31.0,12.47,,3.25,22.0,103.5%,,135.0,137.0
998,2008,keith brumbaugh,SF-PF,79.5,190.0,21.1,0.04,79.25,104.5,,,26.0,27.0,11.65,,3.28,2.0,99.7%,,130.5,131.5
999,2008,stanley burrell,PG,73.5,201.0,26.2,0.056,78.25,97.5,,,29.5,34.5,11.19,,3.19,21.0,106.5%,,127.0,132.0
1000,2008,brian butch,C-PF,81.5,229.6,24.3,0.108,83.25,108.0,,,24.0,26.5,11.87,,3.52,9.0,102.1%,,132.0,134.5
1001,2008,jamar butler,PG,72.25,182.0,24.5,0.06,76.75,97.0,,,,,,,,15.0,106.2%,,,
1002,2008,pat calathes,SF-PF,80.75,204.0,22.0,0.073,81.75,106.0,,,,,,,,7.0,101.2%,,,
1003,2008,joe crawford,SG,75.0,213.0,26.6,0.076,77.75,99.5,,,31.0,36.0,11.67,,3.22,13.0,103.7%,,130.5,135.5
1004,2008,chris daniels,C-PF,80.25,256.0,27.9,0.161,84.5,109.0,,,26.0,28.5,12.72,,3.56,11.0,105.3%,,135.0,137.5
1005,2008,joey dorsey,PF-C,78.25,265.0,30.4,0.09,85.75,107.0,,,27.5,33.0,11.84,,3.2,19.0,109.6%,,134.5,140.0
1006,2008,marcus dove,SF-PF,78.75,208.0,23.6,0.053,83.5,105.0,,,27.5,33.5,11.59,,3.26,10.0,106.0%,,132.5,138.5
1007,2008,josh duncan,PF,80.0,230.0,25.3,0.054,83.5,104.5,,,28.0,32.0,12.47,,3.26,26.0,104.4%,,132.5,136.5
1008,2008,frank elegar,PF,79.25,210.0,23.5,0.045,87.25,106.0,,,33.5,37.5,11.86,,3.17,11.0,110.1%,,139.5,143.5
1009,2008,patrick ewing jr,SF-PF,78.0,224.0,25.9,0.094,84.25,97.5,,,35.0,42.0,11.77,,3.43,2.0,108.0%,,132.5,139.5
1010,2008,gary forbes,SG,76.5,220.5,26.5,0.065,83.25,104.5,,,27.5,33.5,11.45,,3.25,13.0,108.8%,,132.0,138.0
1011,2008,shan foster,SG,76.0,194.5,23.7,0.063,83.5,103.5,,,30.0,33.0,12.3,,3.24,10.0,109.9%,,133.5,136.5
1012,2008,giddens jr,SG,76.0,208.0,25.3,0.054,83.25,103.0,,,,,,,,10.0,109.5%,,,
1013,2008,james gist,PF,79.0,220.0,24.8,0.048,88.0,107.5,,,30.5,35.0,11.37,,3.14,5.0,111.4%,,138.0,142.5
1014,2008,vladimir golubovic,C,83.25,258.0,26.2,0.069,86.5,111.5,,,21.5,27.0,12.4,,3.33,15.0,103.9%,,133.0,138.5
1015,2008,eric gordon,SG,74.0,222.0,28.5,0.082,81.0,99.0,,,32.0,40.0,10.81,,3.01,15.0,109.5%,,131.0,139.0
1016,2008,kentrell gransberry,C,78.75,290.0,32.9,0.174,82.25,106.0,,,24.5,27.5,12.16,,3.32,18.0,104.4%,,130.5,133.5
1017,2008,donte greene,SF-PF,80.25,221.0,24.1,0.076,82.0,108.0,,,27.5,31.5,11.21,,3.2,2.0,102.2%,,135.5,139.5
1018,2008,malik hairston,SG,76.25,204.0,24.7,0.069,81.0,103.5,,,30.5,38.0,11.33,,3.08,13.0,106.2%,,134.0,141.5
1019,2008,devon hardin,C-PF,81.5,235.0,24.9,0.058,87.0,109.5,,,29.5,32.0,11.49,,3.33,20.0,106.7%,,139.0,141.5
1020,2008,richard hendrix,PF,78.75,250.0,28.3,0.092,87.0,108.0,,,26.5,28.0,10.62,,3.27,13.0,110.5%,,134.5,136.0
1021,2008,george hill,PG,73.25,181.0,23.7,0.03,81.0,97.5,,,34.0,37.5,12.2,,3.07,9.0,110.6%,,131.5,135.0
1022,2008,kyle hines,SF-PF,75.75,234.0,28.7,0.036,85.25,104.5,,,28.5,33.0,12.17,,3.4,16.0,112.5%,,133.0,137.5
1023,2008,jiri hubalek,C-PF,81.5,226.0,23.9,0.088,82.75,109.0,,,20.5,26.0,12.26,,3.54,2.0,101.5%,,129.5,135.0
1024,2008,lester hudson,PG,71.75,196.0,26.8,0.034,80.75,98.5,,,30.5,36.0,11.15,,3.16,12.0,112.5%,,129.0,134.5
1025,2008,othello hunter,PF-SF,78.5,220.0,25.1,0.064,87.0,109.5,,,28.0,34.5,11.51,,3.18,7.0,110.8%,,137.5,144.0
1026,2008,darnell jackson,PF,79.0,240.5,27.1,0.125,83.25,106.5,,,27.0,31.0,11.75,,3.26,11.0,105.4%,,133.5,137.5
1027,2008,shawn james,PF,79.75,217.0,24.0,0.092,89.0,111.0,,,,,,,,6.0,111.6%,,,
1028,2008,davon jefferson,SF,77.25,213.0,25.1,0.12,81.5,105.0,,,27.0,32.0,12.02,,3.36,2.0,105.5%,,132.0,137.0
1029,2008,joseph jones,PF,79.0,240.0,27.0,0.122,84.25,107.0,,,25.5,31.0,11.61,,3.33,16.0,106.6%,,132.5,138.0
1030,2008,deandre jordan,C,81.75,250.0,26.3,0.075,90.0,113.5,,,26.0,30.5,12.3,,3.27,8.0,110.1%,,139.5,144.0
1031,2008,sasha kaun,C-PF,81.0,247.0,26.5,0.096,88.0,110.0,,,29.0,32.0,12.06,,3.2,13.0,108.6%,,139.0,142.0
1032,2008,marcelus kemp,SG,75.0,221.0,27.6,0.09,80.5,103.5,,,26.0,30.0,11.79,,3.39,9.0,107.3%,,129.5,133.5
1033,2008,maarty leunen,SF,79.25,222.0,24.8,0.089,80.0,102.5,,,29.5,34.5,11.57,,3.36,14.0,100.9%,,132.0,137.0
1034,2008,longar longar,C,81.0,212.5,22.8,0.106,85.25,109.5,,,,,,,,14.0,105.2%,,,
1035,2008,brook lopez,C,83.25,258.0,26.2,0.063,89.5,113.0,,,27.5,30.5,12.77,,3.57,7.0,107.5%,,140.5,143.5
1036,2008,kevin love,PF,79.75,255.0,28.2,0.129,83.25,106.0,,,29.5,35.0,11.17,,3.22,18.0,104.4%,,135.5,141.0
1037,2008,aleks maric,C,81.75,273.0,28.7,0.101,85.0,109.5,,,23.0,28.0,11.76,,3.35,15.0,104.0%,,132.5,137.5
1038,2008,oj mayo,SG-PG,75.25,200.0,24.8,0.063,78.0,99.5,,,30.5,41.0,11.04,,3.14,7.0,103.7%,,130.0,140.5
1039,2008,james mays,PF,78.75,227.0,25.7,0.088,85.75,105.0,,,29.5,35.0,11.23,,3.19,13.0,108.9%,,134.5,140.0
1040,2008,luc mbah a moute,SF,77.75,221.0,25.7,0.07,86.5,103.5,,,32.0,38.5,11.71,,3.17,11.0,111.3%,,135.5,142.0
1041,2008,javale mcgee,C-PF,83.0,241.0,24.6,0.053,90.0,114.5,,,27.0,32.5,12.75,,3.25,7.0,108.4%,,141.5,147.0
1042,2008,drew neitzel,PG,71.75,175.5,24.0,0.062,74.5,95.0,,,25.5,32.0,11.19,,3.2,10.0,103.8%,,120.5,127.0
1043,2008,demarcus nelson,PG-SG,73.0,198.0,26.1,0.045,82.0,98.5,,,34.5,38.5,10.54,,3.13,19.0,112.3%,,133.0,137.0
1044,2008,david padgett,C-PF,82.25,239.5,24.9,0.09,85.0,109.5,,,24.0,28.0,12.45,,3.45,17.0,103.3%,,133.5,137.5
1045,2008,jeremy pargo,PG,72.5,208.0,27.8,0.076,77.0,96.0,,,32.0,37.0,10.65,,3.07,7.0,106.2%,,128.0,133.0
1046,2008,trent plaisted,PF,81.25,240.0,25.6,0.11,82.5,105.5,,,30.5,35.5,11.32,,3.17,14.0,101.5%,,136.0,141.0
1047,2008,quan prowell,SF-PF,78.75,225.5,25.6,0.065,82.5,103.5,,,32.0,36.0,11.79,,3.14,16.0,104.8%,,135.5,139.5
1048,2008,shaun pruitt,C-PF,80.25,242.2,26.4,0.138,85.0,107.5,,,27.0,32.5,11.3,,3.4,10.0,105.9%,,134.5,140.0
1049,2008,anthony randolph,PF-SF,81.0,197.0,21.1,0.047,87.0,109.0,,,29.0,35.0,11.86,,3.26,7.0,107.4%,,138.0,144.0
1050,2008,charles rhodes,PF,79.25,244.0,27.3,0.107,83.25,107.5,,,26.5,33.5,11.51,,3.13,14.0,105.0%,,134.0,141.0
1051,2008,john riek,C,82.5,237.0,24.5,0.11,92.75,,,,,,,,,,112.4%,,,
1052,2008,brian roberts,PG,72.25,173.0,23.3,0.036,73.25,95.0,,,31.5,36.5,10.65,,3.05,10.0,101.4%,,126.5,131.5
1053,2008,russell robinson,PG,72.5,196.0,26.2,0.074,80.0,100.5,,,25.0,31.5,11.3,,3.15,8.0,110.3%,,125.5,132.0
1054,2008,richard roby,SG-SF,76.25,203.0,24.5,0.092,81.75,104.0,,,,,,,,,107.2%,,,
1055,2008,derrick rose,PG,73.5,196.0,25.5,0.046,80.0,98.5,,,34.5,40.0,11.69,,3.05,10.0,108.8%,,133.0,138.5
1056,2008,sean singletary,PG,71.0,183.8,25.6,0.042,76.5,95.0,,,26.0,,,,,18.0,107.7%,,121.0,
1057,2008,ronald steele,PG,72.25,183.5,24.7,0.081,76.25,97.5,,,25.0,29.5,11.08,,3.26,5.0,105.5%,,122.5,127.0
1058,2008,bryce taylor,SG,74.75,210.0,26.4,0.083,81.0,99.5,,,34.5,41.0,11.08,,3.19,16.0,108.4%,,134.0,140.5
1059,2008,mike taylor,SG-PG,72.75,166.2,22.1,0.038,79.25,98.0,,,31.0,39.0,10.98,,3.08,2.0,108.9%,,129.0,137.0
1060,2008,mark tyndale,SG-SF,74.75,217.0,27.3,0.067,83.0,103.5,,,27.0,33.5,12.52,,3.14,5.0,111.0%,,130.5,137.0
1061,2008,robert vaden,SG,75.5,199.0,24.5,0.062,80.0,101.0,,,26.0,29.5,11.97,,3.4,10.0,106.0%,,127.0,130.5
1062,2008,deron washington,SF,77.25,198.5,23.4,0.072,81.0,102.5,,,34.0,40.0,11.03,,3.09,7.0,104.9%,,136.5,142.5
1063,2008,sonny weems,SG-SF,76.0,193.0,23.5,0.044,82.0,104.0,,,29.0,36.5,10.58,,2.96,12.0,107.9%,,133.0,140.5
1064,2008,russell westbrook,PG,74.25,192.0,24.5,0.048,79.75,100.0,,,30.0,36.5,10.98,,3.08,12.0,107.4%,,130.0,136.5
1065,2008,reggie williams,SG,75.25,199.0,24.7,0.053,81.25,103.0,,,31.5,36.5,11.32,,3.07,15.0,108.0%,,134.5,139.5
1066,2007,mohamed abukar,SF,80.0,210.0,23.1,0.089,81.0,103.0,,,30.5,35.0,11.78,,3.37,15.0,101.3%,,133.5,138.0
1067,2007,mario boggan,PF,77.0,240.0,28.5,0.092,86.0,107.0,,,24.0,26.5,12.18,,3.45,12.0,111.7%,,131.0,133.5
1068,2007,craig bradshaw,PF,80.0,240.0,26.4,0.121,85.5,106.5,,,26.0,28.0,11.88,,3.54,12.0,106.9%,,132.5,134.5
1069,2007,corey brewer,SF-SG,78.0,185.0,21.4,0.042,80.25,103.0,,,30.5,36.5,11.69,,3.22,11.0,102.9%,,133.5,139.5
1070,2007,aaron brooks,PG,70.0,161.0,23.1,0.027,76.0,94.0,,,32.5,39.5,10.57,,3.2,6.0,108.6%,,126.5,133.5
1071,2007,bobby brown,PG,71.0,170.0,23.7,0.066,76.0,95.5,,,32.5,41.0,11.27,,3.25,3.0,107.0%,,128.0,136.5
1072,2007,russell carter,SG,75.0,221.0,27.6,0.06,80.5,97.5,,,33.0,38.5,11.61,,3.29,25.0,107.3%,,130.5,136.0
1073,2007,coleman collins,PF,80.0,236.0,25.9,0.062,86.0,107.0,,,30.0,35.0,11.47,,,21.0,107.5%,,137.0,142.0
1074,2007,mike conley,PG,71.0,175.0,24.4,0.042,77.75,94.5,,,35.5,40.5,11.63,,3.09,13.0,109.5%,,130.0,135.0
1075,2007,daequan cook,SG,75.0,203.0,25.4,0.07,80.25,101.5,,,30.0,34.5,11.12,,3.22,4.0,107.0%,,131.5,136.0
1076,2007,ryvon covile,C-PF,79.0,250.0,28.2,0.08,85.25,107.5,,,25.0,30.5,12.52,,3.37,19.0,107.9%,,132.5,138.0
1077,2007,javaris crittenton,PG,75.0,194.0,24.2,0.045,77.5,98.0,,,32.5,38.0,11.6,,3.32,11.0,103.3%,,130.5,136.0
1078,2007,jermareo davidson,PF,81.0,230.0,24.6,0.069,88.0,109.5,,,27.0,30.0,12.63,,3.53,7.0,108.6%,,136.5,139.5
1079,2007,justin doellman,PF,80.0,205.0,22.5,0.07,80.75,105.0,,,,,,,,19.0,100.9%,,,
1080,2007,zabian dowdell,PG,73.0,191.0,25.2,0.051,82.0,100.0,,,30.0,33.5,11.13,,3.29,3.0,112.3%,,130.0,133.5
1081,2007,jared dudley,SF,77.0,219.0,26.0,0.071,79.0,102.0,,,28.0,32.0,11.32,,3.45,14.0,102.6%,,130.0,134.0
1082,2007,kevin durant,SF-PF,81.0,215.0,23.0,0.066,88.75,110.0,,,26.0,33.5,12.33,,3.45,0.0,109.6%,,136.0,143.5
1083,2007,rashaun freeman,PF,78.0,244.0,28.2,0.115,83.5,104.0,,,28.0,32.0,11.43,,3.41,20.0,107.1%,,132.0,136.0
1084,2007,aaron gray,C,84.0,271.0,27.0,0.108,87.25,108.5,,,27.0,32.5,12.07,,3.7,17.0,103.9%,,135.5,141.0
1085,2007,caleb green,PF,78.0,238.0,27.5,0.109,83.75,103.0,,,28.5,36.0,11.72,,3.46,9.0,107.4%,,131.5,139.0
1086,2007,jeff green,SF,79.0,228.0,25.7,0.037,85.25,103.0,,,33.5,38.0,12.0,,3.34,17.0,107.9%,,136.5,141.0
1087,2007,taurean green,PG,71.0,173.0,24.1,0.046,74.25,96.0,,,29.0,32.5,11.3,,3.26,8.0,104.6%,,125.0,128.5
1088,2007,spencer hawes,PF,82.0,244.0,25.5,0.13,84.5,110.0,,,26.0,29.0,11.88,,3.51,9.0,103.0%,,136.0,139.0
1089,2007,brandon heath,PG,74.0,181.0,23.2,0.09,79.0,94.0,,,32.0,36.0,11.39,,3.28,11.0,106.8%,,126.0,130.0
1090,2007,herbert hill,C,79.0,232.0,26.1,0.056,86.25,108.5,,,30.5,34.0,12.31,,3.39,15.0,109.2%,,139.0,142.5
1091,2007,al horford,PF,80.0,246.0,27.0,0.091,84.75,107.0,,,31.0,35.5,12.15,,3.37,20.0,105.9%,,138.0,142.5
1092,2007,quinton hosley,SF-SG,77.0,215.0,25.5,0.057,83.25,105.0,,,28.5,34.0,12.47,,3.32,12.0,108.1%,,133.5,139.0
1093,2007,james hughes,C,81.0,209.0,22.4,0.035,87.0,111.0,,,31.0,33.0,13.31,,3.37,8.0,107.4%,,142.0,144.0
1094,2007,jeremy hunt,SG,74.0,198.0,25.4,0.052,80.25,101.5,,,30.5,33.0,12.11,,3.29,10.0,108.4%,,132.0,134.5
1095,2007,ekene ibekwe,PF,80.0,208.0,22.8,0.032,90.0,104.0,,,34.5,39.0,11.0,,3.28,10.0,112.5%,,138.5,143.0
1096,2007,dominic james,PG,70.0,175.0,25.1,0.048,74.0,93.0,,,33.5,38.5,10.94,,3.11,14.0,105.7%,,126.5,131.5
1097,2007,trey johnson,SG,75.0,216.0,27.0,0.054,77.0,98.0,,,26.5,35.0,11.78,,3.31,18.0,102.7%,,124.5,133.0
1098,2007,rashad jonesjennings,PF,78.0,235.0,27.2,0.059,84.0,105.5,,,25.0,30.0,12.18,,3.29,20.0,107.7%,,130.5,135.5
1099,2007,jared jordan,PG,72.0,183.0,24.8,0.07,72.0,94.0,,,24.5,28.5,11.02,,3.39,6.0,100.0%,,118.5,122.5
1100,2007,coby karl,SG-PG,75.0,204.0,25.5,0.054,83.0,99.5,,,32.0,34.5,11.57,,3.41,9.0,110.7%,,131.5,134.0
1101,2007,antanas kavaliauskas,PF,81.0,237.0,25.4,0.077,82.5,106.5,,,25.5,30.0,11.19,,3.42,19.0,101.9%,,132.0,136.5
1102,2007,carl landry,PF,79.0,248.0,27.9,0.075,83.0,102.5,,,31.5,36.5,11.35,,3.29,21.0,105.1%,,134.0,139.0
1103,2007,stephane lasme,PF,77.0,213.0,25.3,0.049,86.0,107.0,,,29.5,36.0,11.73,,3.22,17.0,111.7%,,136.5,143.0
1104,2007,acie law,PG,74.0,186.0,23.9,0.056,78.5,98.0,,,29.0,34.0,11.0,,3.22,8.0,106.1%,,127.0,132.0
1105,2007,marko lekic,C,81.0,267.0,28.6,0.114,85.0,108.5,,,24.0,30.5,11.96,,3.43,19.0,104.9%,,132.5,139.0
1106,2007,ron lewis,SG,74.0,194.0,24.9,0.045,78.5,99.0,,,33.0,38.0,11.59,,3.22,16.0,106.1%,,132.0,137.0
1107,2007,cartier martin,SF,76.0,218.0,26.5,0.056,82.0,103.5,,,27.0,29.5,12.1,,3.43,11.0,107.9%,,130.5,133.0
1108,2007,dominic mcguire,SF,79.0,220.0,24.8,0.047,82.5,104.0,,,28.5,34.5,10.95,,3.25,12.0,104.4%,,132.5,138.5
1109,2007,josh mcroberts,PF,80.0,240.0,26.4,0.137,85.0,106.5,,,27.5,31.5,11.7,,3.47,12.0,106.3%,,134.0,138.0
1110,2007,sammy mejia,SG,77.0,218.0,25.8,0.083,83.0,105.0,,,27.0,31.5,11.87,,3.49,7.0,107.8%,,132.0,136.5
1111,2007,brad newley,SG,77.0,201.0,23.8,0.08,80.0,102.5,,,29.5,31.5,11.77,,3.29,3.0,103.9%,,132.0,134.0
1112,2007,demetris nichols,SF,78.0,211.0,24.4,0.062,84.25,105.0,,,28.5,32.5,10.39,,3.38,16.0,108.0%,,133.5,137.5
1113,2007,joakim noah,PF,82.0,223.0,23.3,0.048,85.25,106.5,,,32.5,37.5,11.79,,3.47,12.0,104.0%,,139.0,144.0
1114,2007,greg oden,C,83.0,257.0,26.2,0.078,88.25,112.0,,,32.0,34.0,11.67,,3.27,,106.3%,,144.0,146.0
1115,2007,ivan radenovic,PF,81.0,226.0,24.2,0.098,83.75,106.0,,,23.0,28.0,11.61,,3.6,7.0,103.4%,,129.0,134.0
1116,2007,reynolds jr,PG,72.0,188.0,25.5,0.082,75.25,95.0,,,27.5,34.5,11.69,,3.24,15.0,104.5%,,122.5,129.5
1117,2007,chris richard,PF,79.0,252.0,28.4,0.075,88.5,110.5,,,26.5,30.5,11.39,,3.29,15.0,112.0%,,137.0,141.0
1118,2007,dustin salisbery,SG,75.0,208.0,26.0,0.066,80.0,100.5,,,34.0,38.0,11.07,,3.12,11.0,106.7%,,134.5,138.5
1119,2007,blake schilb,SG,77.0,214.0,25.4,0.1,81.0,102.5,,,26.5,33.5,11.63,,3.36,11.0,105.2%,,129.0,136.0
1120,2007,renaldas seibutis,SG,76.0,185.0,22.5,0.061,80.75,101.0,,,24.0,32.5,11.33,,3.39,1.0,106.3%,,125.0,133.5
1121,2007,ramon sessions,PG,74.0,185.0,23.8,0.062,76.25,97.5,,,29.5,33.5,11.65,,3.27,8.0,103.0%,,127.0,131.0
1122,2007,mustafa shakur,PG,75.0,185.0,23.1,0.041,77.5,99.0,,,28.5,35.0,11.82,,3.27,11.0,103.3%,,127.5,134.0
1123,2007,jason smith,PF,82.75,233.0,23.9,0.075,82.75,106.0,,,33.5,37.5,10.96,,3.29,15.0,100.0%,,139.5,143.5
1124,2007,dj strawberry,SG,75.75,199.0,24.4,0.045,78.5,101.0,,,28.5,35.0,10.87,,3.14,21.0,103.6%,,129.5,136.0
1125,2007,rodney stuckey,SG-PG,75.75,207.0,25.4,0.061,79.25,100.5,,,30.5,35.0,11.34,,3.11,14.0,104.6%,,131.0,135.5
1126,2007,curtis sumpter,SF,78.0,227.0,26.2,0.053,81.5,104.0,,,27.5,32.5,11.3,,3.22,12.0,104.5%,,131.5,136.5
1127,2007,yue sun,SF,79.75,212.0,23.4,0.051,81.0,105.0,,,29.0,34.0,10.68,,3.45,9.0,101.6%,,134.0,139.0
1128,2007,jamaal tatum,PG,71.5,168.0,23.1,0.05,74.5,93.5,,,28.5,33.0,11.51,,3.22,7.0,104.2%,,122.0,126.5
1129,2007,reyshawn terry,SF,78.75,222.0,25.2,0.089,82.0,103.5,,,31.0,37.5,11.76,,3.26,18.0,104.1%,,134.5,141.0
1130,2007,al thornton,SF,77.75,221.0,25.7,0.058,85.0,104.0,,,35.0,41.0,11.96,,3.16,9.0,109.3%,,139.0,145.0
1131,2007,anthony tolliver,PF,79.0,242.0,27.3,0.057,86.5,107.5,,,28.5,30.0,11.49,,3.29,21.0,109.5%,,136.0,137.5
1132,2007,ali traore,C-PF,80.75,249.0,26.8,0.121,88.0,108.5,,,25.0,29.0,12.16,,3.52,11.0,109.0%,,133.5,137.5
1133,2007,kyle visser,C,82.0,242.0,25.3,0.102,83.0,108.0,,,26.0,29.0,12.6,,3.39,18.0,101.2%,,134.0,137.0
1134,2007,darryl watkins,C,80.75,241.0,26.0,0.069,87.0,110.0,,,26.5,31.0,11.65,,3.56,14.0,107.7%,,136.5,141.0
1135,2007,major wingate,C,80.5,242.0,26.3,0.067,88.0,109.0,,,27.5,30.5,12.14,,3.47,15.0,109.3%,,136.5,139.5
1136,2007,dashaun wood,PG,70.75,167.0,23.5,0.054,72.75,92.0,,,31.5,34.5,11.4,,3.23,13.0,102.8%,,123.5,126.5
1137,2007,brandan wright,PF,80.75,200.0,21.6,0.058,87.75,108.5,,,30.5,35.5,11.76,,3.31,2.0,108.7%,,139.0,144.0
1138,2007,julian wright,SF-PF,78.5,211.0,24.1,0.061,86.25,108.0,,,28.5,33.5,11.48,,3.36,2.0,109.9%,,136.5,141.5
1139,2007,avis wyatt,PF,80.75,212.0,22.9,0.033,85.0,107.0,,,27.5,32.0,11.46,,3.23,12.0,105.3%,,134.5,139.0
1140,2007,nick young,SG-SF,77.0,206.0,24.4,0.068,84.0,100.5,,,39.5,40.5,11.0,,3.25,6.0,109.1%,,140.0,141.0
1141,2007,thaddeus young,SF,77.75,210.0,24.4,0.049,83.5,106.0,,,34.5,37.0,11.06,,3.19,13.0,107.4%,,140.5,143.0
1142,2006,kenny adeleke,PF-C,78.5,250.0,28.5,0.105,82.25,104.0,,,28.5,30.5,11.57,,3.47,26.0,104.8%,,132.5,134.5
1143,2006,maurice ager,SG-PG,75.25,203.0,25.2,0.08,79.75,101.5,,,29.5,35.0,11.73,,3.22,11.0,106.0%,,131.0,136.5
1144,2006,lamarcus aldridge,PF-C,82.0,234.0,24.5,0.087,88.75,110.0,,,26.5,34.0,12.02,,3.43,8.0,108.2%,,136.5,144.0
1145,2006,morris almond,SG-SF,76.75,214.0,25.5,0.069,82.0,102.5,,,31.0,35.5,11.45,,3.19,13.0,106.8%,,133.5,138.0
1146,2006,lou amundson,PF,79.2,221.0,24.8,0.068,83.5,103.5,,,32.0,35.5,10.58,,3.2,14.0,105.4%,,135.5,139.0
1147,2006,rashad anderson,SG,75.25,224.0,27.8,0.173,79.0,100.0,,,27.5,32.5,11.77,,3.48,13.0,105.0%,,127.5,132.5
1148,2006,hilton armstrong,C-PF,81.5,240.0,25.4,0.063,88.0,109.0,,,28.5,31.5,12.28,,3.53,13.0,108.0%,,137.5,140.5
1149,2006,james augustine,PF,80.25,227.0,24.8,0.055,84.25,104.0,,,30.0,32.5,10.54,,3.25,13.0,105.0%,,134.0,136.5
1150,2006,renaldo balkman,SF-PF,77.25,206.0,24.3,0.049,85.0,104.5,,,30.5,35.0,11.58,,3.22,9.0,110.0%,,135.0,139.5
1151,2006,jp batista,PF,79.5,265.0,29.5,0.12,82.0,103.5,,,26.0,30.5,11.62,,3.38,26.0,103.1%,,129.5,134.0
1152,2006,will blalock,PG,71.25,194.0,26.9,0.072,78.0,96.5,,,35.0,40.0,11.08,,3.18,8.0,109.5%,,131.5,136.5
1153,2006,brandon bowman,SF,78.75,209.0,23.7,0.084,83.5,103.0,,,31.0,34.0,11.41,,3.31,24.0,106.0%,,134.0,137.0
1154,2006,ronnie brewer,SG-PG,77.75,223.0,25.9,0.05,83.25,103.5,,,35.0,41.0,11.32,,3.14,19.0,107.1%,,138.5,144.5
1155,2006,denham brown,SG-SF,76.0,218.0,26.5,0.09,81.5,102.5,,,28.0,34.5,11.42,,3.25,12.0,107.2%,,130.5,137.0
1156,2006,brad buckman,PF,79.25,238.0,26.6,0.105,84.0,107.5,,,25.5,30.5,12.26,,3.54,10.0,106.0%,,133.0,138.0
1157,2006,nik canermedley,SF,78.5,234.0,26.7,0.096,81.0,103.0,,,28.5,35.5,10.57,,3.21,17.0,103.2%,,131.5,138.5
1158,2006,rodney carney,SG-SF,76.5,204.0,24.5,0.053,82.0,103.5,,,32.0,38.5,10.57,,3.06,10.0,107.2%,,135.5,142.0
1159,2006,keydren clark,PG,69.0,184.0,27.2,0.116,74.5,92.5,,,31.0,34.0,11.03,,3.11,13.0,108.0%,,123.5,126.5
1160,2006,mardy collins,PG-SG,76.25,224.0,27.1,0.1,82.0,103.0,,,31.5,37.5,12.0,,3.27,9.0,107.5%,,134.5,140.5
1161,2006,taquan dean,SG-PG,74.0,183.0,23.5,0.039,78.75,98.0,,,30.5,34.5,10.53,,3.2,16.0,106.4%,,128.5,132.5
1162,2006,terence dials,PF-C,79.75,253.0,28.0,0.158,84.0,106.0,,,26.5,30.0,11.54,,3.5,16.0,105.3%,,132.5,136.0
1163,2006,sean dockery,PG-SG,72.75,182.0,24.2,0.073,76.5,95.5,,,29.0,33.0,10.88,,3.34,4.0,105.2%,,124.5,128.5
1164,2006,jordan farmar,PG,72.75,171.0,22.7,0.044,75.0,94.5,,,33.5,42.0,11.07,,3.17,11.0,103.1%,,128.0,136.5
1165,2006,randy foye,SG-PG,74.25,212.0,27.0,0.1,78.25,97.0,,,32.0,38.0,10.53,,3.23,14.0,105.4%,,129.0,135.0
